geometry_id,protocol,split,is_ood,geometry_family,beta1,beta2,n_vertices,n_tetrahedra,min_clearance,quality_min,quality_mean,relative_path
PA_test_iid_0159_b11,A,test_iid,0,A,1,1,2561,10953,0.10454887804337118,0.4989388883113861,0.8628338575363159,protocol_A/test_iid/PA_test_iid_0159_b11
PA_test_iid_0160_b11,A,test_iid,0,A,1,1,2475,10558,0.11683479226563412,0.4647069573402405,0.8634586334228516,protocol_A/test_iid/PA_test_iid_0160_b11
PA_test_iid_0161_b11,A,test_iid,0,A,1,1,2537,10968,0.1415555130282608,0.49897605180740356,0.8640641570091248,protocol_A/test_iid/PA_test_iid_0161_b11
PA_test_iid_0162_b11,A,test_iid,0,A,1,1,2435,10292,0.11134907643956582,0.4111279845237732,0.8583075404167175,protocol_A/test_iid/PA_test_iid_0162_b11
PA_test_iid_0163_b11,A,test_iid,0,A,1,1,2524,10789,0.15668226672946622,0.4699374735355377,0.8603935837745667,protocol_A/test_iid/PA_test_iid_0163_b11
PA_test_iid_0164_b11,A,test_iid,0,A,1,1,2444,10208,0.1045792632600425,0.461760938167572,0.858968198299408,protocol_A/test_iid/PA_test_iid_0164_b11
PA_test_iid_0165_b11,A,test_iid,0,A,1,1,2436,10413,0.15060142436929563,0.5725099444389343,0.8646511435508728,protocol_A/test_iid/PA_test_iid_0165_b11
PA_test_iid_0166_b11,A,test_iid,0,A,1,1,2564,11077,0.19294146653901667,0.48536258935928345,0.860720157623291,protocol_A/test_iid/PA_test_iid_0166_b11
PA_test_iid_0167_b11,A,test_iid,0,A,1,1,2549,10920,0.18863650568840185,0.5339614152908325,0.8614717721939087,protocol_A/test_iid/PA_test_iid_0167_b11
PA_test_iid_0168_b11,A,test_iid,0,A,1,1,2355,9914,0.10707156764462675,0.46292734146118164,0.8603400588035583,protocol_A/test_iid/PA_test_iid_0168_b11
PA_test_iid_0169_b11,A,test_iid,0,A,1,1,2476,10573,0.13649597532364988,0.5001378059387207,0.8629487156867981,protocol_A/test_iid/PA_test_iid_0169_b11
PA_test_iid_0170_b11,A,test_iid,0,A,1,1,2521,10794,0.23517650880708096,0.4930106997489929,0.8627396821975708,protocol_A/test_iid/PA_test_iid_0170_b11
PA_test_iid_0171_b11,A,test_iid,0,A,1,1,2609,11135,0.10313190854441309,0.3907150328159332,0.8617841005325317,protocol_A/test_iid/PA_test_iid_0171_b11
PA_test_iid_0172_b11,A,test_iid,0,A,1,1,2279,9465,0.11175463917061476,0.5219289660453796,0.8564004302024841,protocol_A/test_iid/PA_test_iid_0172_b11
PA_test_iid_0173_b11,A,test_iid,0,A,1,1,2593,11070,0.19043367507251496,0.5132263898849487,0.8628991842269897,protocol_A/test_iid/PA_test_iid_0173_b11
PA_test_iid_0174_b11,A,test_iid,0,A,1,1,2536,10927,0.22357599830463842,0.5192871689796448,0.861197292804718,protocol_A/test_iid/PA_test_iid_0174_b11
PA_test_iid_0175_b11,A,test_iid,0,A,1,1,2388,10119,0.22567159954149635,0.49847978353500366,0.8600770831108093,protocol_A/test_iid/PA_test_iid_0175_b11
PA_test_iid_0176_b11,A,test_iid,0,A,1,1,2509,10730,0.14261737625389556,0.48915308713912964,0.8643462657928467,protocol_A/test_iid/PA_test_iid_0176_b11
PA_test_iid_0177_b11,A,test_iid,0,A,1,1,2463,10464,0.1005859950680371,0.4114462733268738,0.8620006442070007,protocol_A/test_iid/PA_test_iid_0177_b11
PA_test_iid_0178_b11,A,test_iid,0,A,1,1,2476,10529,0.11151101426240773,0.45302340388298035,0.8602390289306641,protocol_A/test_iid/PA_test_iid_0178_b11
PA_test_iid_0179_b11,A,test_iid,0,A,1,1,2456,10385,0.10252843964650815,0.38971197605133057,0.8602511286735535,protocol_A/test_iid/PA_test_iid_0179_b11
PA_test_iid_0180_b11,A,test_iid,0,A,1,1,2561,10914,0.11954828631726236,0.45329561829566956,0.8620566725730896,protocol_A/test_iid/PA_test_iid_0180_b11
PA_test_iid_0181_b11,A,test_iid,0,A,1,1,2432,10387,0.14045307687328956,0.5123093128204346,0.8624981045722961,protocol_A/test_iid/PA_test_iid_0181_b11
PA_test_iid_0182_b11,A,test_iid,0,A,1,1,2448,10384,0.19994970171111015,0.5492814183235168,0.8609952926635742,protocol_A/test_iid/PA_test_iid_0182_b11
PA_test_iid_0183_b11,A,test_iid,0,A,1,1,2517,10764,0.14971919559864202,0.4693271219730377,0.862331748008728,protocol_A/test_iid/PA_test_iid_0183_b11
PA_test_iid_0184_b11,A,test_iid,0,A,1,1,2662,11419,0.10260331466487566,0.4353955388069153,0.862072765827179,protocol_A/test_iid/PA_test_iid_0184_b11
PA_test_iid_0185_b11,A,test_iid,0,A,1,1,2639,11356,0.24953650659338272,0.44203677773475647,0.8630934357643127,protocol_A/test_iid/PA_test_iid_0185_b11
PA_test_iid_0186_b11,A,test_iid,0,A,1,1,2544,10946,0.12302754238890132,0.50798499584198,0.8640042543411255,protocol_A/test_iid/PA_test_iid_0186_b11
PA_test_iid_0187_b11,A,test_iid,0,A,1,1,2525,10906,0.13177306571647585,0.5247207880020142,0.8632776737213135,protocol_A/test_iid/PA_test_iid_0187_b11
PA_test_iid_0188_b11,A,test_iid,0,A,1,1,2352,9908,0.12130049671896345,0.548146665096283,0.8608735799789429,protocol_A/test_iid/PA_test_iid_0188_b11
PA_test_iid_0189_b11,A,test_iid,0,A,1,1,2521,10725,0.103320264015964,0.4266487658023834,0.8619969487190247,protocol_A/test_iid/PA_test_iid_0189_b11
PA_test_iid_0190_b11,A,test_iid,0,A,1,1,2652,11440,0.10190405324591482,0.4797845184803009,0.8630454540252686,protocol_A/test_iid/PA_test_iid_0190_b11
PA_test_iid_0191_b11,A,test_iid,0,A,1,1,2549,10985,0.15248567866296892,0.4807911217212677,0.8582422137260437,protocol_A/test_iid/PA_test_iid_0191_b11
PA_test_iid_0192_b11,A,test_iid,0,A,1,1,2477,10510,0.10957459936953315,0.48747172951698303,0.856992244720459,protocol_A/test_iid/PA_test_iid_0192_b11
PA_test_iid_0193_b11,A,test_iid,0,A,1,1,2541,10926,0.17690271212486827,0.4614673852920532,0.8630048036575317,protocol_A/test_iid/PA_test_iid_0193_b11
PA_test_iid_0194_b11,A,test_iid,0,A,1,1,2538,10961,0.2152687604357413,0.4201819896697998,0.8652810454368591,protocol_A/test_iid/PA_test_iid_0194_b11
PA_test_iid_0195_b11,A,test_iid,0,A,1,1,2587,11139,0.11115892827836282,0.4592621922492981,0.8608708381652832,protocol_A/test_iid/PA_test_iid_0195_b11
PA_test_iid_0196_b11,A,test_iid,0,A,1,1,2555,10874,0.10683824048845823,0.3985375463962555,0.8631343245506287,protocol_A/test_iid/PA_test_iid_0196_b11
PA_test_iid_0197_b11,A,test_iid,0,A,1,1,2518,10864,0.14395690136668166,0.5238173007965088,0.8622980117797852,protocol_A/test_iid/PA_test_iid_0197_b11
PA_test_iid_0198_b11,A,test_iid,0,A,1,1,2521,10621,0.14833690214746376,0.5661385655403137,0.8638730049133301,protocol_A/test_iid/PA_test_iid_0198_b11
PA_test_iid_0199_b11,A,test_iid,0,A,1,1,2442,10293,0.10505987558089389,0.5345473885536194,0.8595064878463745,protocol_A/test_iid/PA_test_iid_0199_b11
PA_test_ood_0000_b11,A,test_ood,1,B,1,1,2590,10899,0.1238977077415879,0.4790239632129669,0.8584313988685608,protocol_A/test_ood/PA_test_ood_0000_b11
PA_test_ood_0001_b11,A,test_ood,1,B,1,1,2525,10833,0.11775365882003416,0.4152415990829468,0.8602384328842163,protocol_A/test_ood/PA_test_ood_0001_b11
PA_test_ood_0002_b11,A,test_ood,1,B,1,1,2506,10663,0.12272524307319746,0.4780429005622864,0.8578605651855469,protocol_A/test_ood/PA_test_ood_0002_b11
PA_test_ood_0003_b11,A,test_ood,1,B,1,1,2634,11283,0.13680430117660108,0.5603543519973755,0.861374020576477,protocol_A/test_ood/PA_test_ood_0003_b11
PA_test_ood_0004_b11,A,test_ood,1,B,1,1,2615,11185,0.15137896395390002,0.5169514417648315,0.8613714575767517,protocol_A/test_ood/PA_test_ood_0004_b11
PA_test_ood_0005_b11,A,test_ood,1,B,1,1,2632,11308,0.10233643401770529,0.4570617079734802,0.8617950081825256,protocol_A/test_ood/PA_test_ood_0005_b11
PA_test_ood_0006_b11,A,test_ood,1,B,1,1,2546,10767,0.10166968486144126,0.4713505506515503,0.8595933318138123,protocol_A/test_ood/PA_test_ood_0006_b11
PA_test_ood_0007_b11,A,test_ood,1,B,1,1,2669,11524,0.09999999999999998,0.49087026715278625,0.8617157936096191,protocol_A/test_ood/PA_test_ood_0007_b11
PA_test_ood_0008_b11,A,test_ood,1,B,1,1,2533,10777,0.17012695215598356,0.5718929767608643,0.8582800030708313,protocol_A/test_ood/PA_test_ood_0008_b11
PA_test_ood_0009_b11,A,test_ood,1,B,1,1,2426,10252,0.11060624216084676,0.49242883920669556,0.8575212955474854,protocol_A/test_ood/PA_test_ood_0009_b11
PA_test_ood_0010_b11,A,test_ood,1,B,1,1,2420,10138,0.10472737623193976,0.5005868673324585,0.8572700619697571,protocol_A/test_ood/PA_test_ood_0010_b11
PA_test_ood_0011_b11,A,test_ood,1,B,1,1,2546,10790,0.1,0.528965413570404,0.8599786758422852,protocol_A/test_ood/PA_test_ood_0011_b11
PA_test_ood_0012_b11,A,test_ood,1,B,1,1,2639,11341,0.10299835826711862,0.5134634971618652,0.8639394044876099,protocol_A/test_ood/PA_test_ood_0012_b11
PA_test_ood_0013_b11,A,test_ood,1,B,1,1,2497,10621,0.10850602777341196,0.4087448716163635,0.8578099012374878,protocol_A/test_ood/PA_test_ood_0013_b11
PA_test_ood_0014_b11,A,test_ood,1,B,1,1,2667,11414,0.12911846006334715,0.5221753120422363,0.862557590007782,protocol_A/test_ood/PA_test_ood_0014_b11
PA_test_ood_0015_b11,A,test_ood,1,B,1,1,2494,10566,0.11774195658918858,0.5471650958061218,0.8616830110549927,protocol_A/test_ood/PA_test_ood_0015_b11
PA_test_ood_0016_b11,A,test_ood,1,B,1,1,2702,11473,0.1,0.4856886565685272,0.862127959728241,protocol_A/test_ood/PA_test_ood_0016_b11
PA_test_ood_0017_b11,A,test_ood,1,B,1,1,2644,11301,0.1,0.43440309166908264,0.8581602573394775,protocol_A/test_ood/PA_test_ood_0017_b11
PA_test_ood_0018_b11,A,test_ood,1,B,1,1,2603,11177,0.09999999999999994,0.47960537672042847,0.8636212348937988,protocol_A/test_ood/PA_test_ood_0018_b11
PA_test_ood_0019_b11,A,test_ood,1,B,1,1,2681,11549,0.23529247495353145,0.5442233681678772,0.860281229019165,protocol_A/test_ood/PA_test_ood_0019_b11
PA_test_ood_0020_b11,A,test_ood,1,B,1,1,2521,10773,0.15922336881984417,0.48547956347465515,0.8644297122955322,protocol_A/test_ood/PA_test_ood_0020_b11
PA_test_ood_0021_b11,A,test_ood,1,B,1,1,2485,10480,0.1,0.509489119052887,0.8584096431732178,protocol_A/test_ood/PA_test_ood_0021_b11
PA_test_ood_0022_b11,A,test_ood,1,B,1,1,2540,10949,0.17863598328836044,0.5052936673164368,0.8617312908172607,protocol_A/test_ood/PA_test_ood_0022_b11
PA_test_ood_0023_b11,A,test_ood,1,B,1,1,2480,10441,0.10192580598379292,0.4259965419769287,0.8572350144386292,protocol_A/test_ood/PA_test_ood_0023_b11
PA_test_ood_0024_b11,A,test_ood,1,B,1,1,2559,10984,0.09999999999999995,0.4646447002887726,0.8597976565361023,protocol_A/test_ood/PA_test_ood_0024_b11
PA_test_ood_0025_b11,A,test_ood,1,B,1,1,2591,11052,0.12073420679560282,0.513836145401001,0.8629496097564697,protocol_A/test_ood/PA_test_ood_0025_b11
PA_test_ood_0026_b11,A,test_ood,1,B,1,1,2549,10922,0.10657950057291649,0.4559217393398285,0.8623940348625183,protocol_A/test_ood/PA_test_ood_0026_b11
PA_test_ood_0027_b11,A,test_ood,1,B,1,1,2534,10821,0.14753405119173252,0.4863637089729309,0.8622128963470459,protocol_A/test_ood/PA_test_ood_0027_b11
PA_test_ood_0028_b11,A,test_ood,1,B,1,1,2590,11060,0.157056048080958,0.5619692206382751,0.8617488741874695,protocol_A/test_ood/PA_test_ood_0028_b11
PA_test_ood_0029_b11,A,test_ood,1,B,1,1,2587,11014,0.1209002967796696,0.4269697964191437,0.8585423231124878,protocol_A/test_ood/PA_test_ood_0029_b11
PA_test_ood_0030_b11,A,test_ood,1,B,1,1,2596,11135,0.12010147033115717,0.47700199484825134,0.8606263995170593,protocol_A/test_ood/PA_test_ood_0030_b11
PA_test_ood_0031_b11,A,test_ood,1,B,1,1,2560,10949,0.1100530581133671,0.5342276692390442,0.8615865111351013,protocol_A/test_ood/PA_test_ood_0031_b11
PA_test_ood_0032_b11,A,test_ood,1,B,1,1,2646,11368,0.10025990957850253,0.4710884988307953,0.8604498505592346,protocol_A/test_ood/PA_test_ood_0032_b11
PA_test_ood_0033_b11,A,test_ood,1,B,1,1,2523,10705,0.1,0.438027560710907,0.8584827184677124,protocol_A/test_ood/PA_test_ood_0033_b11
PA_test_ood_0034_b11,A,test_ood,1,B,1,1,2602,11148,0.15597924091377405,0.5606269836425781,0.8622925877571106,protocol_A/test_ood/PA_test_ood_0034_b11
PA_test_ood_0035_b11,A,test_ood,1,B,1,1,2568,10958,0.10000000000000007,0.47951993346214294,0.861436665058136,protocol_A/test_ood/PA_test_ood_0035_b11
PA_test_ood_0036_b11,A,test_ood,1,B,1,1,2533,10769,0.09999999999999999,0.4058912694454193,0.861631453037262,protocol_A/test_ood/PA_test_ood_0036_b11
PA_test_ood_0037_b11,A,test_ood,1,B,1,1,2419,10123,0.10363112699007873,0.44157618284225464,0.8556855916976929,protocol_A/test_ood/PA_test_ood_0037_b11
PA_test_ood_0038_b11,A,test_ood,1,B,1,1,2515,10750,0.12907093582468154,0.5099501609802246,0.8640624284744263,protocol_A/test_ood/PA_test_ood_0038_b11
PA_test_ood_0039_b11,A,test_ood,1,B,1,1,2586,11057,0.16638493944660931,0.45475101470947266,0.863811194896698,protocol_A/test_ood/PA_test_ood_0039_b11
PA_test_ood_0040_b11,A,test_ood,1,B,1,1,2615,11188,0.15485758761822455,0.40399816632270813,0.8600542545318604,protocol_A/test_ood/PA_test_ood_0040_b11
PA_test_ood_0041_b11,A,test_ood,1,B,1,1,2678,11465,0.10000000000000007,0.510861873626709,0.8598746657371521,protocol_A/test_ood/PA_test_ood_0041_b11
PA_test_ood_0042_b11,A,test_ood,1,B,1,1,2578,10982,0.1,0.45744311809539795,0.8604667782783508,protocol_A/test_ood/PA_test_ood_0042_b11
PA_test_ood_0043_b11,A,test_ood,1,B,1,1,2536,10823,0.1019820590252153,0.4556282162666321,0.861369252204895,protocol_A/test_ood/PA_test_ood_0043_b11
PA_test_ood_0044_b11,A,test_ood,1,B,1,1,2462,10490,0.12917107970275565,0.49696871638298035,0.8615229725837708,protocol_A/test_ood/PA_test_ood_0044_b11
PA_test_ood_0045_b11,A,test_ood,1,B,1,1,2592,11154,0.20452521151828398,0.5107911825180054,0.8637951612472534,protocol_A/test_ood/PA_test_ood_0045_b11
PA_test_ood_0046_b11,A,test_ood,1,B,1,1,2555,10940,0.10000000000000006,0.4633565843105316,0.8620219230651855,protocol_A/test_ood/PA_test_ood_0046_b11
PA_test_ood_0047_b11,A,test_ood,1,B,1,1,2644,11318,0.2114107940150399,0.44597506523132324,0.8621845841407776,protocol_A/test_ood/PA_test_ood_0047_b11
PA_test_ood_0048_b11,A,test_ood,1,B,1,1,2624,11307,0.1859193343216658,0.5436123609542847,0.8619607090950012,protocol_A/test_ood/PA_test_ood_0048_b11
PA_test_ood_0049_b11,A,test_ood,1,B,1,1,2508,10758,0.13378818051838623,0.5229027271270752,0.861778736114502,protocol_A/test_ood/PA_test_ood_0049_b11
PA_test_ood_0050_b11,A,test_ood,1,B,1,1,2621,11298,0.11051403745580271,0.45131897926330566,0.8645151257514954,protocol_A/test_ood/PA_test_ood_0050_b11
PA_test_ood_0051_b11,A,test_ood,1,B,1,1,2514,10679,0.1,0.4321557879447937,0.8594522476196289,protocol_A/test_ood/PA_test_ood_0051_b11
PA_test_ood_0052_b11,A,test_ood,1,B,1,1,2590,11083,0.1089380691204144,0.5429093241691589,0.8595373034477234,protocol_A/test_ood/PA_test_ood_0052_b11
PA_test_ood_0053_b11,A,test_ood,1,B,1,1,2536,10731,0.1431017624840436,0.510054349899292,0.8624292612075806,protocol_A/test_ood/PA_test_ood_0053_b11
PA_test_ood_0054_b11,A,test_ood,1,B,1,1,2555,10927,0.17662761610572886,0.4460250437259674,0.8603825569152832,protocol_A/test_ood/PA_test_ood_0054_b11
PA_test_ood_0055_b11,A,test_ood,1,B,1,1,2561,11069,0.12101325241340424,0.5620213747024536,0.8635125756263733,protocol_A/test_ood/PA_test_ood_0055_b11
PA_test_ood_0056_b11,A,test_ood,1,B,1,1,2553,10910,0.11375152633432448,0.46076446771621704,0.8618155717849731,protocol_A/test_ood/PA_test_ood_0056_b11
PA_test_ood_0057_b11,A,test_ood,1,B,1,1,2610,11242,0.13280618027994723,0.48706933856010437,0.8617368936538696,protocol_A/test_ood/PA_test_ood_0057_b11
PA_test_ood_0058_b11,A,test_ood,1,B,1,1,2585,11114,0.11569703707548154,0.5446704626083374,0.8658366203308105,protocol_A/test_ood/PA_test_ood_0058_b11
PA_test_ood_0059_b11,A,test_ood,1,B,1,1,2613,11202,0.15892936264999444,0.4937487840652466,0.8627901673316956,protocol_A/test_ood/PA_test_ood_0059_b11
PA_test_ood_0060_b11,A,test_ood,1,B,1,1,2530,10706,0.1124983515472644,0.49299514293670654,0.8588579893112183,protocol_A/test_ood/PA_test_ood_0060_b11
PA_test_ood_0061_b11,A,test_ood,1,B,1,1,2577,10991,0.1329699336894854,0.4934862554073334,0.8616200685501099,protocol_A/test_ood/PA_test_ood_0061_b11
PA_test_ood_0062_b11,A,test_ood,1,B,1,1,2706,11607,0.1,0.46776238083839417,0.858303427696228,protocol_A/test_ood/PA_test_ood_0062_b11
PA_test_ood_0063_b11,A,test_ood,1,B,1,1,2541,10809,0.1,0.49727052450180054,0.8629913926124573,protocol_A/test_ood/PA_test_ood_0063_b11
PA_test_ood_0064_b11,A,test_ood,1,B,1,1,2450,10401,0.1,0.4923545718193054,0.8600109219551086,protocol_A/test_ood/PA_test_ood_0064_b11
PA_test_ood_0065_b11,A,test_ood,1,B,1,1,2495,10618,0.10258765454376645,0.4439446032047272,0.8599740862846375,protocol_A/test_ood/PA_test_ood_0065_b11
PA_test_ood_0066_b11,A,test_ood,1,B,1,1,2567,11004,0.11798095044050971,0.30788788199424744,0.8631877303123474,protocol_A/test_ood/PA_test_ood_0066_b11
PA_test_ood_0067_b11,A,test_ood,1,B,1,1,2584,11075,0.10000000000000006,0.44892263412475586,0.8588004112243652,protocol_A/test_ood/PA_test_ood_0067_b11
PA_test_ood_0068_b11,A,test_ood,1,B,1,1,2644,11407,0.10185654680064266,0.4463948607444763,0.8603243231773376,protocol_A/test_ood/PA_test_ood_0068_b11
PA_test_ood_0069_b11,A,test_ood,1,B,1,1,2590,11115,0.10898343315980022,0.4775036573410034,0.8632382154464722,protocol_A/test_ood/PA_test_ood_0069_b11
PA_test_ood_0070_b11,A,test_ood,1,B,1,1,2539,10925,0.19809849508141136,0.4200999140739441,0.861624002456665,protocol_A/test_ood/PA_test_ood_0070_b11
PA_test_ood_0071_b11,A,test_ood,1,B,1,1,2564,10788,0.11349986813784071,0.502379834651947,0.8593717217445374,protocol_A/test_ood/PA_test_ood_0071_b11
PA_test_ood_0072_b11,A,test_ood,1,B,1,1,2658,11508,0.17813774083290346,0.4180296063423157,0.8653253316879272,protocol_A/test_ood/PA_test_ood_0072_b11
PA_test_ood_0073_b11,A,test_ood,1,B,1,1,2508,10687,0.10000000000000003,0.5165737867355347,0.8606961369514465,protocol_A/test_ood/PA_test_ood_0073_b11
PA_test_ood_0074_b11,A,test_ood,1,B,1,1,2505,10669,0.10129647860664615,0.46106478571891785,0.860931396484375,protocol_A/test_ood/PA_test_ood_0074_b11
PA_test_ood_0075_b11,A,test_ood,1,B,1,1,2549,10737,0.1,0.47793635725975037,0.8591691851615906,protocol_A/test_ood/PA_test_ood_0075_b11
PA_test_ood_0076_b11,A,test_ood,1,B,1,1,2585,11081,0.16154469504504826,0.5446723103523254,0.8611325025558472,protocol_A/test_ood/PA_test_ood_0076_b11
PA_test_ood_0077_b11,A,test_ood,1,B,1,1,2589,11090,0.1147247429801985,0.5422376394271851,0.8614271879196167,protocol_A/test_ood/PA_test_ood_0077_b11
PA_test_ood_0078_b11,A,test_ood,1,B,1,1,2622,11276,0.20985426676307345,0.45568057894706726,0.860057532787323,protocol_A/test_ood/PA_test_ood_0078_b11
PA_test_ood_0079_b11,A,test_ood,1,B,1,1,2463,10400,0.13235490328088687,0.5322373509407043,0.8603100776672363,protocol_A/test_ood/PA_test_ood_0079_b11
PA_test_ood_0080_b11,A,test_ood,1,B,1,1,2564,10977,0.15347625721257058,0.487958163022995,0.8616867661476135,protocol_A/test_ood/PA_test_ood_0080_b11
PA_test_ood_0081_b11,A,test_ood,1,B,1,1,2591,11170,0.13229844146321385,0.43329668045043945,0.8604332208633423,protocol_A/test_ood/PA_test_ood_0081_b11
PA_test_ood_0082_b11,A,test_ood,1,B,1,1,2664,11413,0.13333835823466525,0.42643266916275024,0.8643711805343628,protocol_A/test_ood/PA_test_ood_0082_b11
PA_test_ood_0083_b11,A,test_ood,1,B,1,1,2611,11252,0.09999999999999999,0.46720176935195923,0.8613008856773376,protocol_A/test_ood/PA_test_ood_0083_b11
PA_test_ood_0084_b11,A,test_ood,1,B,1,1,2633,11400,0.13400111279691157,0.4217166304588318,0.8624629974365234,protocol_A/test_ood/PA_test_ood_0084_b11
PA_test_ood_0085_b11,A,test_ood,1,B,1,1,2567,10884,0.10643300076208659,0.49740391969680786,0.8599591255187988,protocol_A/test_ood/PA_test_ood_0085_b11
PA_test_ood_0086_b11,A,test_ood,1,B,1,1,2547,10961,0.11347777070299758,0.40906229615211487,0.859018087387085,protocol_A/test_ood/PA_test_ood_0086_b11
PA_test_ood_0087_b11,A,test_ood,1,B,1,1,2557,10981,0.16012756086661634,0.5581461191177368,0.8625636696815491,protocol_A/test_ood/PA_test_ood_0087_b11
PA_test_ood_0088_b11,A,test_ood,1,B,1,1,2570,11083,0.1621266024344377,0.5404508113861084,0.8649075627326965,protocol_A/test_ood/PA_test_ood_0088_b11
PA_test_ood_0089_b11,A,test_ood,1,B,1,1,2489,10598,0.1,0.49065303802490234,0.8598887920379639,protocol_A/test_ood/PA_test_ood_0089_b11
PA_test_ood_0090_b11,A,test_ood,1,B,1,1,2576,10991,0.1,0.43459194898605347,0.8608558773994446,protocol_A/test_ood/PA_test_ood_0090_b11
PA_test_ood_0091_b11,A,test_ood,1,B,1,1,2547,10951,0.10000000000000005,0.427520215511322,0.863377034664154,protocol_A/test_ood/PA_test_ood_0091_b11
PA_test_ood_0092_b11,A,test_ood,1,B,1,1,2597,11117,0.16436526023788053,0.47117871046066284,0.8605718016624451,protocol_A/test_ood/PA_test_ood_0092_b11
PA_test_ood_0093_b11,A,test_ood,1,B,1,1,2520,10816,0.10932210846676857,0.4105795919895172,0.8625412583351135,protocol_A/test_ood/PA_test_ood_0093_b11
PA_test_ood_0094_b11,A,test_ood,1,B,1,1,2672,11430,0.19086220959460887,0.537661075592041,0.8600223064422607,protocol_A/test_ood/PA_test_ood_0094_b11
PA_test_ood_0095_b11,A,test_ood,1,B,1,1,2640,11421,0.15143469250966338,0.4389486014842987,0.8603578209877014,protocol_A/test_ood/PA_test_ood_0095_b11
PA_test_ood_0096_b11,A,test_ood,1,B,1,1,2516,10844,0.17853932181744037,0.5558023452758789,0.8649218678474426,protocol_A/test_ood/PA_test_ood_0096_b11
PA_test_ood_0097_b11,A,test_ood,1,B,1,1,2562,11029,0.11461600895633933,0.4928484857082367,0.863818883895874,protocol_A/test_ood/PA_test_ood_0097_b11
PA_test_ood_0098_b11,A,test_ood,1,B,1,1,2516,10857,0.17338518372337028,0.4820963740348816,0.8634153604507446,protocol_A/test_ood/PA_test_ood_0098_b11
PA_test_ood_0099_b11,A,test_ood,1,B,1,1,2447,10388,0.15654764609269284,0.4834827780723572,0.8607712984085083,protocol_A/test_ood/PA_test_ood_0099_b11
PA_test_ood_0100_b11,A,test_ood,1,B,1,1,2432,10159,0.12745256086136333,0.536098837852478,0.8574808835983276,protocol_A/test_ood/PA_test_ood_0100_b11
